vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
5,0,1,0,0,1,1,0,0,1,0,0,1,0.058823529,2.77335
5,0,1,0,0,1,1,0,0,1,0,1,0,0.058823529,2.732450485
5,0,1,0,0,1,1,0,0,1,0,1,1,0.058823529,2.724343061
5,0,1,0,0,1,1,0,0,1,1,0,0,0.058823529,2.785284042
5,0,1,0,0,1,1,0,0,1,1,0,1,0.058823529,2.604213238
5,0,1,0,0,1,1,0,0,1,1,1,0,0.058823529,2.576562166
5,0,1,0,0,1,1,0,0,1,1,1,1,0.058823529,2.721540689
5,0,1,0,0,1,1,0,1,0,0,0,0,0.020460358,2.649574995
5,0,1,0,0,1,1,0,1,0,0,0,1,0.020460358,2.666919231
5,0,1,0,0,1,1,0,1,0,0,1,0,0.020460358,2.709554911
5,0,1,0,0,1,1,0,1,0,0,1,1,0.020460358,2.647112846
5,0,1,0,0,1,1,0,1,0,1,0,0,0.017902813,2.682336569
5,0,1,0,0,1,1,0,1,0,1,0,1,0.020460358,2.60510087
5,0,1,0,0,1,1,0,1,0,1,1,0,0.020460358,2.701089621
5,0,1,0,0,1,1,0,1,0,1,1,1,0.020460358,2.705815315
5,0,1,0,0,1,1,0,1,1,0,0,0,0.020460358,2.576280117
5,0,1,0,0,1,1,0,1,1,0,0,1,0.020460358,2.670343399
5,0,1,0,0,1,1,0,1,1,0,1,0,0.020460358,2.711840391
5,0,1,0,0,1,1,0,1,1,0,1,1,0.020460358,2.625223637
5,0,1,0,0,1,1,0,1,1,1,0,0,0.020460358,2.809963942
5,0,1,0,0,1,1,0,1,1,1,0,1,0.020460358,2.637510538
5,0,1,0,0,1,1,0,1,1,1,1,0,0.020460358,2.591512442
5,0,1,0,0,1,1,0,1,1,1,1,1,0.020460358,2.790006399
5,0,1,0,0,1,1,1,0,0,0,0,0,0.023017903,3.14158988
5,0,1,0,0,1,1,1,0,0,0,0,1,0.023017903,3.00104332
5,0,1,0,0,1,1,1,0,0,0,1,0,0.023017903,2.947323322
5,0,1,0,0,1,1,1,0,0,0,1,1,0.023017903,2.962520123
5,0,1,0,0,1,1,1,0,0,1,0,0,0.023017903,3.12895298
5,0,1,0,0,1,1,1,0,0,1,0,1,0.023017903,3.066712379
5,0,1,0,0,1,1,1,0,0,1,1,0,0.023017903,3.162598848
5,0,1,0,0,1,1,1,0,0,1,1,1,0.023017903,3.231375933
5,0,1,0,0,1,1,1,0,1,0,0,0,0.023017903,3.224075079
5,0,1,0,0,1,1,1,0,1,0,0,1,0.023017903,3.176171541
5,0,1,0,0,1,1,1,0,1,0,1,0,0.023017903,3.134848356
5,0,1,0,0,1,1,1,0,1,0,1,1,0.023017903,3.117276907
5,0,1,0,0,1,1,1,0,1,1,0,0,0.023017903,3.112277031
5,0,1,0,0,1,1,1,0,1,1,0,1,0.023017903,3.015082359
5,0,1,0,0,1,1,1,0,1,1,1,0,0.023017903,3.006637096
5,0,1,0,0,1,1,1,0,1,1,1,1,0.023017903,3.006548405
5,0,1,0,0,1,1,1,1,0,0,0,0,0.020460358,3.02179718
5,0,1,0,0,1,1,1,1,0,0,0,1,0.020460358,3.005408049
5,0,1,0,0,1,1,1,1,0,0,1,0,0.020460358,3.083204746
5,0,1,0,0,1,1,1,1,0,0,1,1,0.020460358,3.069782495
5,0,1,0,0,1,1,1,1,0,1,0,0,0.017902813,3.217165709
5,0,1,0,0,1,1,1,1,0,1,0,1,0.020460358,3.083571911
5,0,1,0,0,1,1,1,1,0,1,1,0,0.020460358,3.068451643
5,0,1,0,0,1,1,1,1,0,1,1,1,0.020460358,3.032904625
5,0,1,0,0,1,1,1,1,1,0,0,0,0.020460358,3.044201374
5,0,1,0,0,1,1,1,1,1,0,0,1,0.020460358,3.04105401
5,0,1,0,0,1,1,1,1,1,0,1,0,0.020460358,2.964289188
5,0,1,0,0,1,1,1,1,1,0,1,1,0.020460358,2.967559814
5,0,1,0,0,1,1,1,1,1,1,0,0,0.020460358,3.089117289
5,0,1,0,0,1,1,1,1,1,1,0,1,0.020460358,5.096768856
5,0,1,0,0,1,1,1,1,1,1,1,0,0.020460358,3.111442327
5,0,1,0,0,1,1,1,1,1,1,1,1,0.020460358,3.172134638
5,0,1,0,1,0,0,0,0,0,0,0,0,0.017902813,2.584563017
5,0,1,0,1,0,0,0,0,0,0,0,1,0.017902813,2.616780519
5,0,1,0,1,0,0,0,0,0,0,1,0,0.017902813,2.667390585
5,0,1,0,1,0,0,0,0,0,0,1,1,0.017902813,2.731584072
5,0,1,0,1,0,0,0,0,0,1,0,0,0.017902813,2.692672491
5,0,1,0,1,0,0,0,0,0,1,0,1,0.017902813,2.760486126
5,0,1,0,1,0,0,0,0,0,1,1,0,0.017902813,2.776128292
5,0,1,0,1,0,0,0,0,0,1,1,1,0.017902813,2.619375944
5,0,1,0,1,0,0,0,0,1,0,0,0,0.017902813,2.736804008
5,0,1,0,1,0,0,0,0,1,0,0,1,0.017902813,2.707132339
5,0,1,0,1,0,0,0,0,1,0,1,0,0.017902813,2.660573244
5,0,1,0,1,0,0,0,0,1,0,1,1,0.017902813,2.7814219
5,0,1,0,1,0,0,0,0,1,1,0,0,0.017902813,2.602499723
5,0,1,0,1,0,0,0,0,1,1,0,1,0.017902813,2.598657131
5,0,1,0,1,0,0,0,0,1,1,1,0,0.017902813,2.813492537
5,0,1,0,1,0,0,0,0,1,1,1,1,0.017902813,2.650945902
5,0,1,0,1,0,0,0,1,0,0,0,0,0.025575448,2.784565449
5,0,1,0,1,0,0,0,1,0,0,0,1,0.020460358,2.837455034
5,0,1,0,1,0,0,0,1,0,0,1,0,0.025575448,2.6164608
5,0,1,0,1,0,0,0,1,0,0,1,1,0.023017903,2.605329275
5,0,1,0,1,0,0,0,1,0,1,0,0,0.017902813,2.80568552
5,0,1,0,1,0,0,0,1,0,1,0,1,0.025575448,2.765022278
5,0,1,0,1,0,0,0,1,0,1,1,0,0.025575448,2.633424282
5,0,1,0,1,0,0,0,1,0,1,1,1,0.025575448,2.805231094
5,0,1,0,1,0,0,0,1,1,0,0,0,0.020460358,2.631942511
5,0,1,0,1,0,0,0,1,1,0,0,1,0.020460358,2.587988615
5,0,1,0,1,0,0,0,1,1,0,1,0,0.020460358,2.72717762
5,0,1,0,1,0,0,0,1,1,0,1,1,0.020460358,2.767862797
5,0,1,0,1,0,0,0,1,1,1,0,0,0.020460358,2.624071836
5,0,1,0,1,0,0,0,1,1,1,0,1,0.020460358,2.782264709
5,0,1,0,1,0,0,0,1,1,1,1,0,0.020460358,2.615458727
5,0,1,0,1,0,0,0,1,1,1,1,1,0.020460358,2.622469425
5,0,1,0,1,0,0,1,0,0,0,0,0,0.038363171,3.463074446
5,0,1,0,1,0,0,1,0,0,0,0,1,0.038363171,3.326862335
5,0,1,0,1,0,0,1,0,0,0,1,0,0.038363171,3.34299922
5,0,1,0,1,0,0,1,0,0,0,1,1,0.038363171,3.377150774
5,0,1,0,1,0,0,1,0,0,1,0,0,0.038363171,3.306881428
5,0,1,0,1,0,0,1,0,0,1,0,1,0.038363171,3.359870911
5,0,1,0,1,0,0,1,0,0,1,1,0,0.038363171,3.335118294
5,0,1,0,1,0,0,1,0,0,1,1,1,0.038363171,3.506740808
5,0,1,0,1,0,0,1,0,1,0,0,0,0.038363171,3.301988125
5,0,1,0,1,0,0,1,0,1,0,0,1,0.038363171,3.305519581
5,0,1,0,1,0,0,1,0,1,0,1,0,0.038363171,3.444674492
5,0,1,0,1,0,0,1,0,1,0,1,1,0.038363171,3.608013153
5,0,1,0,1,0,0,1,0,1,1,0,0,0.038363171,3.318502188
5,0,1,0,1,0,0,1,0,1,1,0,1,0.038363171,3.520282745
5,0,1,0,1,0,0,1,0,1,1,1,0,0.038363171,3.332821369
5,0,1,0,1,0,0,1,0,1,1,1,1,0.038363171,3.336061716
5,0,1,0,1,0,0,1,1,0,0,0,0,0.025575448,3.514154673
5,0,1,0,1,0,0,1,1,0,0,0,1,0.023017903,3.303218842
5,0,1,0,1,0,0,1,1,0,0,1,0,0.025575448,3.54429388
5,0,1,0,1,0,0,1,1,0,0,1,1,0.020460358,3.347294331
5,0,1,0,1,0,0,1,1,0,1,0,0,0.025575448,3.379157782
5,0,1,0,1,0,0,1,1,0,1,0,1,0.025575448,3.316826105
5,0,1,0,1,0,0,1,1,0,1,1,0,0.025575448,3.317954063
5,0,1,0,1,0,0,1,1,0,1,1,1,0.025575448,3.473120451
5,0,1,0,1,0,0,1,1,1,0,0,0,0.020460358,3.509842396
5,0,1,0,1,0,0,1,1,1,0,0,1,0.020460358,3.235691547
5,0,1,0,1,0,0,1,1,1,0,1,0,0.020460358,3.423576593
5,0,1,0,1,0,0,1,1,1,0,1,1,0.020460358,3.358752251
5,0,1,0,1,0,0,1,1,1,1,0,0,0.020460358,3.327118158
5,0,1,0,1,0,0,1,1,1,1,0,1,0.020460358,3.379113197
5,0,1,0,1,0,0,1,1,1,1,1,0,0.020460358,3.568182707
5,0,1,0,1,0,0,1,1,1,1,1,1,0.020460358,3.364666224
5,0,1,0,1,0,1,0,0,0,0,0,0,0.030690537,4.192243338
5,0,1,0,1,0,1,0,0,0,0,0,1,0.030690537,4.175445795
5,0,1,0,1,0,1,0,0,0,0,1,0,0.030690537,4.066172838
5,0,1,0,1,0,1,0,0,0,0,1,1,0.030690537,4.071870327
5,0,1,0,1,0,1,0,0,0,1,0,0,0.030690537,4.065077782
5,0,1,0,1,0,1,0,0,0,1,0,1,0.030690537,4.082321882
5,0,1,0,1,0,1,0,0,0,1,1,0,0.030690537,4.117994785
5,0,1,0,1,0,1,0,0,0,1,1,1,0.030690537,4.273984432
5,0,1,0,1,0,1,0,0,1,0,0,0,0.030690537,4.09832716
5,0,1,0,1,0,1,0,0,1,0,0,1,0.030690537,4.016968012
5,0,1,0,1,0,1,0,0,1,0,1,0,0.030690537,4.047482252
5,0,1,0,1,0,1,0,0,1,0,1,1,0.030690537,4.035491467
5,0,1,0,1,0,1,0,0,1,1,0,0,0.030690537,4.007373333
5,0,1,0,1,0,1,0,0,1,1,0,1,0.030690537,4.27081418
5,0,1,0,1,0,1,0,0,1,1,1,0,0.030690537,4.233988523
5,0,1,0,1,0,1,0,0,1,1,1,1,0.030690537,4.028949738
5,0,1,0,1,0,1,0,1,0,0,0,0,0.020460358,4.06961751
5,0,1,0,1,0,1,0,1,0,0,0,1,0.020460358,4.123442173
5,0,1,0,1,0,1,0,1,0,0,1,0,0.020460358,3.961951494
5,0,1,0,1,0,1,0,1,0,0,1,1,0.020460358,4.191496134
5,0,1,0,1,0,1,0,1,0,1,0,0,0.017902813,4.507860422
5,0,1,0,1,0,1,0,1,0,1,0,1,0.020460358,4.315845251
5,0,1,0,1,0,1,0,1,0,1,1,0,0.020460358,3.98679471
5,0,1,0,1,0,1,0,1,0,1,1,1,0.020460358,4.036048651
5,0,1,0,1,0,1,0,1,1,0,0,0,0.020460358,4.037540674
5,0,1,0,1,0,1,0,1,1,0,0,1,0.020460358,4.038853168
5,0,1,0,1,0,1,0,1,1,0,1,0,0.020460358,4.03097105
5,0,1,0,1,0,1,0,1,1,0,1,1,0.020460358,4.136687756
5,0,1,0,1,0,1,0,1,1,1,0,0,0.020460358,4.113103867
5,0,1,0,1,0,1,0,1,1,1,0,1,0.020460358,4.150633574
5,0,1,0,1,0,1,0,1,1,1,1,0,0.020460358,4.061506987
5,0,1,0,1,0,1,0,1,1,1,1,1,0.020460358,4.144135714
5,0,1,0,1,0,1,1,0,0,0,0,0,0.028132992,7.547320604
5,0,1,0,1,0,1,1,0,0,0,0,1,0.028132992,7.562705278
5,0,1,0,1,0,1,1,0,0,0,1,0,0.028132992,7.766084194
5,0,1,0,1,0,1,1,0,0,0,1,1,0.028132992,7.814382792
5,0,1,0,1,0,1,1,0,0,1,0,0,0.028132992,7.629460573
5,0,1,0,1,0,1,1,0,0,1,0,1,0.028132992,7.702689409
5,0,1,0,1,0,1,1,0,0,1,1,0,0.028132992,7.602236509
5,0,1,0,1,0,1,1,0,0,1,1,1,0.028132992,7.596759319
5,0,1,0,1,0,1,1,0,1,0,0,0,0.028132992,7.684343815
5,0,1,0,1,0,1,1,0,1,0,0,1,0.028132992,7.467389822
5,0,1,0,1,0,1,1,0,1,0,1,0,0.028132992,7.531734467
5,0,1,0,1,0,1,1,0,1,0,1,1,0.028132992,7.581078291
5,0,1,0,1,0,1,1,0,1,1,0,0,0.028132992,7.967936039
5,0,1,0,1,0,1,1,0,1,1,0,1,0.028132992,7.718348265
5,0,1,0,1,0,1,1,0,1,1,1,0,0.028132992,7.87509346
5,0,1,0,1,0,1,1,0,1,1,1,1,0.028132992,7.579386234
5,0,1,0,1,0,1,1,1,0,0,0,0,0.020460358,7.607326508
5,0,1,0,1,0,1,1,1,0,0,0,1,0.020460358,7.989556313
5,0,1,0,1,0,1,1,1,0,0,1,0,0.020460358,7.483745575
5,0,1,0,1,0,1,1,1,0,0,1,1,0.020460358,7.539141417
5,0,1,0,1,0,1,1,1,0,1,0,0,0.017902813,7.734909058
5,0,1,0,1,0,1,1,1,0,1,0,1,0.020460358,8.083717823
5,0,1,0,1,0,1,1,1,0,1,1,0,0.020460358,7.620886564
5,0,1,0,1,0,1,1,1,0,1,1,1,0.020460358,7.801578522
5,0,1,0,1,0,1,1,1,1,0,0,0,0.020460358,7.588246107
5,0,1,0,1,0,1,1,1,1,0,0,1,0.020460358,7.559928417
5,0,1,0,1,0,1,1,1,1,0,1,0,0.020460358,7.779091597
5,0,1,0,1,0,1,1,1,1,0,1,1,0.020460358,7.563623667
5,0,1,0,1,0,1,1,1,1,1,0,0,0.020460358,7.974622965
5,0,1,0,1,0,1,1,1,1,1,0,1,0.020460358,7.679449558
5,0,1,0,1,0,1,1,1,1,1,1,0,0.020460358,7.937380314
5,0,1,0,1,0,1,1,1,1,1,1,1,0.020460358,7.513284206
5,0,1,0,1,1,0,0,0,0,0,0,0,0.038363171,6.245000124
5,0,1,0,1,1,0,0,0,0,0,0,1,0.038363171,6.202003479
5,0,1,0,1,1,0,0,0,0,0,1,0,0.038363171,6.124216318
5,0,1,0,1,1,0,0,0,0,0,1,1,0.038363171,6.048012733
5,0,1,0,1,1,0,0,0,0,1,0,0,0.038363171,6.077468157
5,0,1,0,1,1,0,0,0,0,1,0,1,0.038363171,6.310317278
5,0,1,0,1,1,0,0,0,0,1,1,0,0.038363171,6.532342196
5,0,1,0,1,1,0,0,0,0,1,1,1,0.038363171,6.176601887
5,0,1,0,1,1,0,0,0,1,0,0,0,0.038363171,6.162007093
5,0,1,0,1,1,0,0,0,1,0,0,1,0.038363171,6.16996026
5,0,1,0,1,1,0,0,0,1,0,1,0,0.038363171,6.152300358
5,0,1,0,1,1,0,0,0,1,0,1,1,0.038363171,6.206932545
5,0,1,0,1,1,0,0,0,1,1,0,0,0.038363171,6.166375637
5,0,1,0,1,1,0,0,0,1,1,0,1,0.038363171,6.40102911
5,0,1,0,1,1,0,0,0,1,1,1,0,0.038363171,6.121746302
5,0,1,0,1,1,0,0,0,1,1,1,1,0.038363171,6.088971376
5,0,1,0,1,1,0,0,1,0,0,0,0,0.025575448,6.259156942
5,0,1,0,1,1,0,0,1,0,0,0,1,0.030690537,6.401597261
5,0,1,0,1,1,0,0,1,0,0,1,0,0.025575448,6.038729429
5,0,1,0,1,1,0,0,1,0,0,1,1,0.030690537,6.358965635
5,0,1,0,1,1,0,0,1,0,1,0,0,0.017902813,6.011992455
5,0,1,0,1,1,0,0,1,0,1,0,1,0.025575448,6.033864975
5,0,1,0,1,1,0,0,1,0,1,1,0,0.033248082,6.260927916
5,0,1,0,1,1,0,0,1,0,1,1,1,0.025575448,6.111458302
5,0,1,0,1,1,0,0,1,1,0,0,0,0.020460358,6.194963455
5,0,1,0,1,1,0,0,1,1,0,0,1,0.020460358,6.246927738
5,0,1,0,1,1,0,0,1,1,0,1,0,0.020460358,6.102893353
5,0,1,0,1,1,0,0,1,1,0,1,1,0.020460358,6.233615398
5,0,1,0,1,1,0,0,1,1,1,0,0,0.020460358,6.508677483
5,0,1,0,1,1,0,0,1,1,1,0,1,0.020460358,6.064122915
5,0,1,0,1,1,0,0,1,1,1,1,0,0.020460358,6.414402962
5,0,1,0,1,1,0,0,1,1,1,1,1,0.020460358,6.109131575
5,0,1,0,1,1,0,1,0,0,0,0,0,0.038363171,7.03605485
5,0,1,0,1,1,0,1,0,0,0,0,1,0.038363171,7.477955103
5,0,1,0,1,1,0,1,0,0,0,1,0,0.038363171,6.783359528
5,0,1,0,1,1,0,1,0,0,0,1,1,0.038363171,7.032638311
5,0,1,0,1,1,0,1,0,0,1,0,0,0.038363171,6.959770679
5,0,1,0,1,1,0,1,0,0,1,0,1,0.038363171,7.068843126
5,0,1,0,1,1,0,1,0,0,1,1,0,0.038363171,6.875308752
5,0,1,0,1,1,0,1,0,0,1,1,1,0.038363171,6.947302103
5,0,1,0,1,1,0,1,0,1,0,0,0,0.038363171,6.988014698
5,0,1,0,1,1,0,1,0,1,0,0,1,0.038363171,6.790391445
5,0,1,0,1,1,0,1,0,1,0,1,0,0.038363171,6.817530632
5,0,1,0,1,1,0,1,0,1,0,1,1,0.038363171,6.786775589
5,0,1,0,1,1,0,1,0,1,1,0,0,0.038363171,7.052164793
5,0,1,0,1,1,0,1,0,1,1,0,1,0.038363171,6.891180992
5,0,1,0,1,1,0,1,0,1,1,1,0,0.038363171,6.789661169
5,0,1,0,1,1,0,1,0,1,1,1,1,0.038363171,6.864938259
5,0,1,0,1,1,0,1,1,0,0,0,0,0.025575448,6.937783718
5,0,1,0,1,1,0,1,1,0,0,0,1,0.020460358,6.842320204
5,0,1,0,1,1,0,1,1,0,0,1,0,0.025575448,6.855929136
5,0,1,0,1,1,0,1,1,0,0,1,1,0.030690537,6.857448578
5,0,1,0,1,1,0,1,1,0,1,0,0,0.017902813,6.865675449
5,0,1,0,1,1,0,1,1,0,1,0,1,0.025575448,7.024250746
5,0,1,0,1,1,0,1,1,0,1,1,0,0.025575448,6.738560438
5,0,1,0,1,1,0,1,1,0,1,1,1,0.025575448,6.817264557
5,0,1,0,1,1,0,1,1,1,0,0,0,0.020460358,7.098320484
5,0,1,0,1,1,0,1,1,1,0,0,1,0.020460358,6.734709501
5,0,1,0,1,1,0,1,1,1,0,1,0,0.020460358,6.807019711
5,0,1,0,1,1,0,1,1,1,0,1,1,0.020460358,6.844745159
5,0,1,0,1,1,0,1,1,1,1,0,0,0.020460358,6.957087755
5,0,1,0,1,1,0,1,1,1,1,0,1,0.020460358,6.795129776
5,0,1,0,1,1,0,1,1,1,1,1,0,0.020460358,6.769728184
5,0,1,0,1,1,0,1,1,1,1,1,1,0.020460358,6.891620636
5,0,1,0,1,1,1,0,0,0,0,0,0,0.023017903,7.650276661
5,0,1,0,1,1,1,0,0,0,0,0,1,0.023017903,7.46672368
5,0,1,0,1,1,1,0,0,0,0,1,0,0.023017903,7.544126034
5,0,1,0,1,1,1,0,0,0,0,1,1,0.023017903,7.658231258
5,0,1,0,1,1,1,0,0,0,1,0,0,0.023017903,7.92679739
5,0,1,0,1,1,1,0,0,0,1,0,1,0.023017903,7.614971399
5,0,1,0,1,1,1,0,0,0,1,1,0,0.023017903,7.513350725
5,0,1,0,1,1,1,0,0,0,1,1,1,0.023017903,7.72390461
5,0,1,0,1,1,1,0,0,1,0,0,0,0.023017903,7.662103653
5,0,1,0,1,1,1,0,0,1,0,0,1,0.023017903,7.734694004
5,0,1,0,1,1,1,0,0,1,0,1,0,0.023017903,7.470834494
5,0,1,0,1,1,1,0,0,1,0,1,1,0.023017903,7.592080593
5,0,1,0,1,1,1,0,0,1,1,0,0,0.023017903,7.667238712
5,0,1,0,1,1,1,0,0,1,1,0,1,0.023017903,7.842968464
5,0,1,0,1,1,1,0,0,1,1,1,0,0.023017903,7.550134897
5,0,1,0,1,1,1,0,0,1,1,1,1,0.023017903,7.645928383
5,0,1,0,1,1,1,0,1,0,0,0,0,0.020460358,7.820721865
5,0,1,0,1,1,1,0,1,0,0,0,1,0.020460358,7.65095973
5,0,1,0,1,1,1,0,1,0,0,1,0,0.020460358,7.572835684
5,0,1,0,1,1,1,0,1,0,0,1,1,0.020460358,7.556461573
5,0,1,0,1,1,1,0,1,0,1,0,0,0.017902813,7.726153374
5,0,1,0,1,1,1,0,1,0,1,0,1,0.020460358,7.460434198
5,0,1,0,1,1,1,0,1,0,1,1,0,0.020460358,7.838700533
5,0,1,0,1,1,1,0,1,0,1,1,1,0.020460358,7.475608587
5,0,1,0,1,1,1,0,1,1,0,0,0,0.020460358,7.699281693
5,0,1,0,1,1,1,0,1,1,0,0,1,0.020460358,7.512296677
5,0,1,0,1,1,1,0,1,1,0,1,0,0.020460358,7.4308815
5,0,1,0,1,1,1,0,1,1,0,1,1,0.020460358,7.526531219
5,0,1,0,1,1,1,0,1,1,1,0,0,0.020460358,7.404498816
5,0,1,0,1,1,1,0,1,1,1,0,1,0.020460358,7.623353243
5,0,1,0,1,1,1,0,1,1,1,1,0,0.020460358,7.522927761
5,0,1,0,1,1,1,0,1,1,1,1,1,0.020460358,7.647462606
5,0,1,0,1,1,1,1,0,0,0,0,0,0.023017903,11.07482457
5,0,1,0,1,1,1,1,0,0,0,0,1,0.023017903,11.13276196
5,0,1,0,1,1,1,1,0,0,0,1,0,0.023017903,11.42366076
5,0,1,0,1,1,1,1,0,0,0,1,1,0.023017903,10.95925331
5,0,1,0,1,1,1,1,0,0,1,0,0,0.023017903,11.04848647
5,0,1,0,1,1,1,1,0,0,1,0,1,0.023017903,11.01159906
5,0,1,0,1,1,1,1,0,0,1,1,0,0.023017903,11.05042195
5,0,1,0,1,1,1,1,0,0,1,1,1,0.023017903,11.37947392
5,0,1,0,1,1,1,1,0,1,0,0,0,0.023017903,11.03351355
5,0,1,0,1,1,1,1,0,1,0,0,1,0.023017903,11.09928679
5,0,1,0,1,1,1,1,0,1,0,1,0,0.023017903,11.06305695
5,0,1,0,1,1,1,1,0,1,0,1,1,0.023017903,10.98558545
5,0,1,0,1,1,1,1,0,1,1,0,0,0.023017903,11.18582392
5,0,1,0,1,1,1,1,0,1,1,0,1,0.023017903,11.18205857
5,0,1,0,1,1,1,1,0,1,1,1,0,0.023017903,11.13012481
5,0,1,0,1,1,1,1,0,1,1,1,1,0.023017903,10.97108555
5,0,1,0,1,1,1,1,1,0,0,0,0,0.020460358,11.10628009
5,0,1,0,1,1,1,1,1,0,0,0,1,0.020460358,11.15688157
5,0,1,0,1,1,1,1,1,0,0,1,0,0.020460358,11.43394256
5,0,1,0,1,1,1,1,1,0,0,1,1,0.020460358,10.96070886
5,0,1,0,1,1,1,1,1,0,1,0,0,0.017902813,11.08456874
5,0,1,0,1,1,1,1,1,0,1,0,1,0.020460358,10.9578743
5,0,1,0,1,1,1,1,1,0,1,1,0,0.020460358,11.0040884
5,0,1,0,1,1,1,1,1,0,1,1,1,0.020460358,11.26410699
5,0,1,0,1,1,1,1,1,1,0,0,0,0.020460358,11.10926461
5,0,1,0,1,1,1,1,1,1,0,0,1,0.020460358,10.98744988
5,0,1,0,1,1,1,1,1,1,0,1,0,0.020460358,10.98430681
5,0,1,0,1,1,1,1,1,1,0,1,1,0.020460358,11.0022912
5,0,1,0,1,1,1,1,1,1,1,0,0,0.020460358,11.17210054
5,0,1,0,1,1,1,1,1,1,1,0,1,0.020460358,11.04119015
5,0,1,0,1,1,1,1,1,1,1,1,0,0.020460358,11.03714132
5,0,1,0,1,1,1,1,1,1,1,1,1,0.020460358,10.90747333
5,0,1,1,0,0,0,0,0,0,0,0,0,0.030690537,1.170219183
5,0,1,1,0,0,0,0,0,0,0,0,1,0.030690537,1.167308569
5,0,1,1,0,0,0,0,0,0,0,1,0,0.030690537,1.231157541
5,0,1,1,0,0,0,0,0,0,0,1,1,0.030690537,1.153694868
5,0,1,1,0,0,0,0,0,0,1,0,0,0.030690537,1.137144327
5,0,1,1,0,0,0,0,0,0,1,0,1,0.030690537,1.164660215
5,0,1,1,0,0,0,0,0,0,1,1,0,0.030690537,1.187124729
5,0,1,1,0,0,0,0,0,0,1,1,1,0.030690537,1.246400118
5,0,1,1,0,0,0,0,0,1,0,0,0,0.030690537,1.279754877
5,0,1,1,0,0,0,0,0,1,0,0,1,0.030690537,1.250098705
5,0,1,1,0,0,0,0,0,1,0,1,0,0.030690537,1.149193287
5,0,1,1,0,0,0,0,0,1,0,1,1,0.030690537,1.175017834
5,0,1,1,0,0,0,0,0,1,1,0,0,0.030690537,1.20442605
5,0,1,1,0,0,0,0,0,1,1,0,1,0.030690537,1.15366888
5,0,1,1,0,0,0,0,0,1,1,1,0,0.030690537,1.24267292
5,0,1,1,0,0,0,0,0,1,1,1,1,0.030690537,1.194084167
5,0,1,1,0,0,0,0,1,0,0,0,0,0.033248082,1.196276426
5,0,1,1,0,0,0,0,1,0,0,0,1,0.030690537,1.17541647
5,0,1,1,0,0,0,0,1,0,0,1,0,0.025575448,1.187562227
5,0,1,1,0,0,0,0,1,0,0,1,1,0.020460358,1.271053314
5,0,1,1,0,0,0,0,1,0,1,0,0,0.017902813,1.204528809
5,0,1,1,0,0,0,0,1,0,1,0,1,0.025575448,1.179007769
5,0,1,1,0,0,0,0,1,0,1,1,0,0.025575448,1.172429562
5,0,1,1,0,0,0,0,1,0,1,1,1,0.025575448,1.196207047
5,0,1,1,0,0,0,0,1,1,0,0,0,0.020460358,1.199264288
5,0,1,1,0,0,0,0,1,1,0,0,1,0.020460358,1.135519743
5,0,1,1,0,0,0,0,1,1,0,1,0,0.020460358,1.211718321
5,0,1,1,0,0,0,0,1,1,0,1,1,0.020460358,1.180701256
5,0,1,1,0,0,0,0,1,1,1,0,0,0.020460358,1.28367424
5,0,1,1,0,0,0,0,1,1,1,0,1,0.020460358,1.212891102
5,0,1,1,0,0,0,0,1,1,1,1,0,0.020460358,1.204083443
5,0,1,1,0,0,0,0,1,1,1,1,1,0.020460358,1.195732832
5,0,1,1,0,0,0,1,0,0,0,0,0,0.028132992,1.198265791
5,0,1,1,0,0,0,1,0,0,0,0,1,0.028132992,1.239578724
5,0,1,1,0,0,0,1,0,0,0,1,0,0.028132992,1.213743448
5,0,1,1,0,0,0,1,0,0,0,1,1,0.028132992,1.248910666
5,0,1,1,0,0,0,1,0,0,1,0,0,0.028132992,1.218770266
5,0,1,1,0,0,0,1,0,0,1,0,1,0.028132992,1.347158432
5,0,1,1,0,0,0,1,0,0,1,1,0,0.028132992,1.241443157
5,0,1,1,0,0,0,1,0,0,1,1,1,0.028132992,1.256412983
5,0,1,1,0,0,0,1,0,1,0,0,0,0.028132992,1.219263554
5,0,1,1,0,0,0,1,0,1,0,0,1,0.028132992,1.249498129
5,0,1,1,0,0,0,1,0,1,0,1,0,0.028132992,1.221953154
5,0,1,1,0,0,0,1,0,1,0,1,1,0.028132992,1.204532385
5,0,1,1,0,0,0,1,0,1,1,0,0,0.028132992,1.225776434
5,0,1,1,0,0,0,1,0,1,1,0,1,0.028132992,1.249413252
5,0,1,1,0,0,0,1,0,1,1,1,0,0.028132992,1.25790143
5,0,1,1,0,0,0,1,0,1,1,1,1,0.028132992,1.21406436
5,0,1,1,0,0,0,1,1,0,0,0,0,0.025575448,1.253701925
5,0,1,1,0,0,0,1,1,0,0,0,1,0.033248082,1.271929026
5,0,1,1,0,0,0,1,1,0,0,1,0,0.028132992,1.25309968
5,0,1,1,0,0,0,1,1,0,0,1,1,0.015345269,1.230601549
5,0,1,1,0,0,0,1,1,0,1,0,0,0.017902813,1.360630989
5,0,1,1,0,0,0,1,1,0,1,0,1,0.025575448,1.263408184
5,0,1,1,0,0,0,1,1,0,1,1,0,0.025575448,1.29470849
5,0,1,1,0,0,0,1,1,0,1,1,1,0.025575448,1.262265682
